profileName,beerId,beerName,beerABV,beerStyle,reviewSentence,appearanceRate,aromaRate,palateRate,tasteRate,appearance,aroma,palate,taste
fes1,2093,90 Minute IPA,9.0,American Double / Imperial IPA,the extradinary taste took time to get used too,4.0,4.0,4.5,4.0,0,0.0,0,1
fes1,2093,90 Minute IPA,9.0,American Double / Imperial IPA,ive had some beers that the hop taste tends to weaken once you get mid glass but no so with the 90 minute ipa,4.0,4.0,4.5,4.0,0,0.0,0,1
fes1,2093,90 Minute IPA,9.0,American Double / Imperial IPA,the last sip tasted as flavorful as the first,4.0,4.0,4.5,4.0,0,0.0,0,1
fes1,2106,Stoudt's Gold Lager,5.0,Munich Helles Lager,a guy handed me a bottle of stoudtsgold at a beer swap he had accidently grabed one of his own,4.0,4.0,4.0,4.0,0,0.0,0,0
fes1,2106,Stoudt's Gold Lager,5.0,Munich Helles Lager,never one to pass up a free beer i stashed it in my car and popped the beer in the fridge when i got home,4.0,4.0,4.0,4.0,0,0.0,0,0
fes1,2106,Stoudt's Gold Lager,5.0,Munich Helles Lager,the beer was very good nice vibrant color and a strong aroma,4.0,4.0,4.0,4.0,0,1.0,0,1
fes1,2106,Stoudt's Gold Lager,5.0,Munich Helles Lager,strong smooth beer taste not for a light beer drinker thats for sure,4.0,4.0,4.0,4.0,0,0.0,0,1
fes1,2106,Stoudt's Gold Lager,5.0,Munich Helles Lager,this was a beer,4.0,4.0,4.0,4.0,0,0.0,0,0
fes1,8998,V-Twelve,12.0,Quadrupel (Quad),when i saw that the beer yard was hosting a v12 tasting i had to go,4.5,4.0,4.5,5.0,0,0.0,0,0
fes1,8998,V-Twelve,12.0,Quadrupel (Quad),i was at victory brewpub the week before and heard all about this fine product,4.5,4.0,4.5,5.0,0,0.0,0,0
fes1,8998,V-Twelve,12.0,Quadrupel (Quad),when i arrived at the beer yard the lot was full,4.5,4.0,4.5,5.0,0,0.0,0,0
fes1,8998,V-Twelve,12.0,Quadrupel (Quad),the tasting got a nice turnout,4.5,4.0,4.5,5.0,0,0.0,0,1
fes1,8998,V-Twelve,12.0,Quadrupel (Quad),one of the local resturants was catering the event and the food was fantastic,4.5,4.0,4.5,5.0,0,0.0,0,0
fes1,8998,V-Twelve,12.0,Quadrupel (Quad),the tasting was hosted by one of victorys salesman,4.5,4.0,4.5,5.0,0,0.0,0,0
fes1,8998,V-Twelve,12.0,Quadrupel (Quad),he asked if i wanted to taste the other beer first to break in my tastebuds but i said no im here for the v12,4.5,4.0,4.5,5.0,0,0.0,0,0
fes1,8998,V-Twelve,12.0,Quadrupel (Quad),he handed me a full sample glass and i took a drink,4.5,4.0,4.5,5.0,0,0.0,0,0
fes1,8998,V-Twelve,12.0,Quadrupel (Quad),the aroma was plesant and the taste was hoppy yet not overpowering the beer tasted crisp and very drinkable not overpowering,4.5,4.0,4.5,5.0,0,1.0,0,1
fes1,8998,V-Twelve,12.0,Quadrupel (Quad),after finishing my sample i looked around the store marveling at the amazing selection of craft beers that were available for purchase,4.5,4.0,4.5,5.0,0,0.0,0,0
fes1,8998,V-Twelve,12.0,Quadrupel (Quad),after a few more samples i grabbed a case of victory to take home,4.5,4.0,4.5,5.0,0,0.0,0,0
fes1,8998,V-Twelve,12.0,Quadrupel (Quad),i wanted to go catch the hockey game,4.5,4.0,4.5,5.0,0,0.0,0,0
fes1,8998,V-Twelve,12.0,Quadrupel (Quad),good beer and a good game the perfect evening,4.5,4.0,4.5,5.0,0,0.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,beer was served out of the 16,4.0,4.5,4.0,4.0,0,0.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,9oz bottle,4.0,4.5,4.0,4.0,0,0.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,appearance pouring the stout from the bottle i notice it is definitely dark like a good stout should be although maybe a little thin for my liking,4.0,4.5,4.0,4.0,1,0.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,created a decent fizzy head,4.0,4.5,4.0,4.0,1,0.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,not creamy as i might have expected from a luxury stout,4.0,4.5,4.0,4.0,0,0.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,left a nice lace in the glass as it was consumed,4.0,4.5,4.0,4.0,1,0.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,and consumed it was smell sweet malt smooth,4.0,4.5,4.0,4.0,0,1.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,very smooth qualities in this one,4.0,4.5,4.0,4.0,0,1.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,lots of chocolate some coffee slightly astringent alcoholhops smell,4.0,4.5,4.0,4.0,0,1.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,oh i love it taste more chocolate a little more coffee sweet malty body some caramel notes raisins rum bananas,4.0,4.5,4.0,4.0,0,0.0,0,1
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,tasty stuff finishes with a tight bitterness,4.0,4.5,4.0,4.0,0,0.0,0,1
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,lingers on the palate,4.0,4.5,4.0,4.0,0,0.0,1,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,mouthfeel although i thought it poured thin it actually is a little more full than i expected,4.0,4.5,4.0,4.0,0,0.0,1,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,creamy smooth with an appropriate amount of carbonation and a clean finish,4.0,4.5,4.0,4.0,0,0.0,1,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,drinkability definitely drinkable,4.0,4.5,4.0,4.0,0,0.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,appearance smell taste,4.0,4.5,4.0,4.0,1,1.0,0,1
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,all conspire to make this a great session stout,4.0,4.5,4.0,4.0,0,0.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,what can i say ill never turn a yldcs down,4.0,4.5,4.0,4.0,0,0.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,although not one of my alltime favorites this stout ranks high on my list,4.0,4.5,4.0,4.0,0,0.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,the flavors scents and textures are right,4.0,4.5,4.0,4.0,0,1.0,1,1
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,this beer needs a kick of hops or something to make it truly incredible,4.0,4.5,4.0,4.0,0,0.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,hand the recipe to larry bell and he would make it perfect,4.0,4.5,4.0,4.0,0,0.0,0,0
ffudnam,73,Young's Double Chocolate Stout,,Milk / Sweet Stout,just my opinion,4.0,4.5,4.0,4.0,0,0.0,0,0
ffudnam,567,Rolling Rock Extra Pale,,American Adjunct Lager,rolling rock is one of my friends favorite beers and he always has a case sitting around his apartment,2.0,1.5,2.0,1.5,0,0.0,0,0
ffudnam,567,Rolling Rock Extra Pale,,American Adjunct Lager,i decided against my better judgement to accept one when i was offered it,2.0,1.5,2.0,1.5,0,0.0,0,0
ffudnam,567,Rolling Rock Extra Pale,,American Adjunct Lager,since there was no point in pouring it in a glass i just sipped it from the bottle,2.0,1.5,2.0,1.5,0,0.0,0,0
ffudnam,567,Rolling Rock Extra Pale,,American Adjunct Lager,i guess you could call it the rolling rock experience,2.0,1.5,2.0,1.5,0,0.0,0,0
ffudnam,567,Rolling Rock Extra Pale,,American Adjunct Lager,this beer tastes of pure adjunct,2.0,1.5,2.0,1.5,0,0.0,0,1
ffudnam,567,Rolling Rock Extra Pale,,American Adjunct Lager,i remember thinking to myself in my homer simpson voice mmmmmmmmm,2.0,1.5,2.0,1.5,0,0.0,0,0
ffudnam,567,Rolling Rock Extra Pale,,American Adjunct Lager,adjuncts,2.0,1.5,2.0,1.5,0,0.0,0,0
ffudnam,567,Rolling Rock Extra Pale,,American Adjunct Lager,oh god is this beer terrible,2.0,1.5,2.0,1.5,0,0.0,0,0
ffudnam,567,Rolling Rock Extra Pale,,American Adjunct Lager,its pure corn with beer flavor added,2.0,1.5,2.0,1.5,0,0.0,0,1
ffudnam,567,Rolling Rock Extra Pale,,American Adjunct Lager,no hops only the faintest hint of some kind of barley malt,2.0,1.5,2.0,1.5,0,1.0,0,1
ffudnam,567,Rolling Rock Extra Pale,,American Adjunct Lager,there is nothing redeeming about this swill,2.0,1.5,2.0,1.5,0,0.0,0,0
ffudnam,567,Rolling Rock Extra Pale,,American Adjunct Lager,definitely not recommended,2.0,1.5,2.0,1.5,0,0.0,0,0
ffudnam,1798,Boddingtons Pub Ale,,English Pale Ale,i decided to try boddingtons based sheerly on the amount we generally sell in a week at work,4.0,3.0,3.0,2.5,0,0.0,0,0
ffudnam,1798,Boddingtons Pub Ale,,English Pale Ale,nitro can fizzes and the ale pours a frothy honeygold color,4.0,3.0,3.0,2.5,1,0.0,0,0
ffudnam,1798,Boddingtons Pub Ale,,English Pale Ale,looks pretty nice with a guinnesssized head thats just as thick looking,4.0,3.0,3.0,2.5,1,0.0,0,0
ffudnam,1798,Boddingtons Pub Ale,,English Pale Ale,smells of little malt mostly a generic beer smell with some hops,4.0,3.0,3.0,2.5,0,1.0,0,0
ffudnam,1798,Boddingtons Pub Ale,,English Pale Ale,taste is unremarkable creamy but little flavor,4.0,3.0,3.0,2.5,0,0.0,0,1
ffudnam,1798,Boddingtons Pub Ale,,English Pale Ale,hardly any maltiness but there is a decent hop finish,4.0,3.0,3.0,2.5,0,1.0,0,1
ffudnam,1798,Boddingtons Pub Ale,,English Pale Ale,very little to recommend in this beer but it is quite drinkable,4.0,3.0,3.0,2.5,0,0.0,0,0
ffudnam,1798,Boddingtons Pub Ale,,English Pale Ale,probably wont buy again due to the fact that there are many more tasty brews out there,4.0,3.0,3.0,2.5,0,0.0,0,0
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,i have had this wonderful beer several times since i began working at oliver ts in october 2002,4.5,5.0,4.5,4.0,0,0.0,0,0
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,each time i have it i emerge even more impressed than the previous rendezvous,4.5,5.0,4.5,4.0,0,0.0,0,0
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,bottle brown glass 12 oz with green label which has artwork of what else the mad hatter the label boasts of complex hoppiness and intense flavor,4.5,5.0,4.5,4.0,0,0.0,0,0
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,just a primer for what is to come mad hatter pours nicely with a gorgeous lightamber body and plenty of fizz,4.5,5.0,4.5,4.0,1,0.0,0,0
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,the head is decent lasting longer than some other pale ales notably sierra nevada,4.5,5.0,4.5,4.0,1,0.0,0,0
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,the nose smacks of lovely hops,4.5,5.0,4.5,4.0,0,1.0,0,0
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,oh the hops this is the beer for hops lovers for sure,4.5,5.0,4.5,4.0,0,1.0,0,1
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,the scent is intriguing and very extraordinary with sweetness and scents of pear apple and even citrus the taste of mad hatter can be best described as having a strong punch of hops at the beginning followed by the more mellow pear apple and citrus notes with even,4.5,5.0,4.5,4.0,0,1.0,0,1
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,a little grassiness i think even for a moment,4.5,5.0,4.5,4.0,0,1.0,0,1
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,a slight amount of maltiness is apparent,4.5,5.0,4.5,4.0,0,1.0,0,1
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,mad hatter finishes dry with almost no alcohol taste and a smooth bitterness which leaves me longing for another the mouthfeel is nearly perfect with plenty silkiness in the body and just the right amount of carbonation for this style,4.5,5.0,4.5,4.0,0,0.0,1,1
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,very nice finish,4.5,5.0,4.5,4.0,0,0.0,0,1
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,i would say this beer is definitely a session beer but i am partial to mixing and matching in my beer drinking sessions,4.5,5.0,4.5,4.0,0,0.0,0,0
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,so i say,4.5,5.0,4.5,4.0,0,0.0,0,0
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,very drinkable but not as drinkable as new hollands full circle beer,4.5,5.0,4.5,4.0,0,0.0,0,0
ffudnam,2904,New Holland Mad Hatter India Pale Ale,5.25,American IPA,sehr gut,4.5,5.0,4.5,4.0,0,0.0,0,0
ffudnam,5748,Bürger Classic,,American Pale Lager,at my work we had about 10 cases of this unfamiliar beer sitting around for a while and after recommendation from several customers i decided to give it a whirl,4.0,2.5,2.5,4.0,0,0.0,0,0
ffudnam,5748,Bürger Classic,,American Pale Lager,at 11 dollars after tax and deposit one thing can be said about the brger by the way umlaut u is alt129 and that it is a really good beer,4.0,2.5,2.5,4.0,0,0.0,0,0
ffudnam,5748,Bürger Classic,,American Pale Lager,if i had a choice between any ab product and this i would definitely choose the brger,4.0,2.5,2.5,4.0,0,0.0,0,0
ffudnam,5748,Bürger Classic,,American Pale Lager,now granted anything from ab is crap that puts it at least above crap but that doesnt do it justice,4.0,2.5,2.5,4.0,0,0.0,0,0
ffudnam,5748,Bürger Classic,,American Pale Lager,this beer is very good and definitely better than any of the national macrobrews,4.0,2.5,2.5,4.0,0,0.0,0,0
ffudnam,5748,Bürger Classic,,American Pale Lager,on to the beer,4.0,2.5,2.5,4.0,0,0.0,0,0
ffudnam,5748,Bürger Classic,,American Pale Lager,pours a very light straw color lots of carbonation,4.0,2.5,2.5,4.0,1,0.0,0,0
ffudnam,5748,Bürger Classic,,American Pale Lager,and whoa theres something you dont often see in a macrostyle brew very nice head on this beer,4.0,2.5,2.5,4.0,1,0.0,0,0
ffudnam,5748,Bürger Classic,,American Pale Lager,actually reminds me of gasp michelob ultra light with the exception of the head,4.0,2.5,2.5,4.0,1,0.0,0,0
ffudnam,5748,Bürger Classic,,American Pale Lager,lots of carbonation going on here looks almost like champagne very nice for a light beer i must say the beer has a decent nose to it with strawgrassy notes and faint hop smell not a heck of a lot of the malty flavor like most light beers but decent,4.0,2.5,2.5,4.0,1,1.0,0,1
ffudnam,5748,Bürger Classic,,American Pale Lager,tasting the beer reveals a pleasant bitterness nice hop touch lacking in most cheap beers followed by a lovely malty aftertaste which lasts for minutes,4.0,2.5,2.5,4.0,0,0.0,0,1
ffudnam,5748,Bürger Classic,,American Pale Lager,so good is this aftertaste that i often hold back on the next sip just to savor this great flavor in my mouth,4.0,2.5,2.5,4.0,0,0.0,0,1
ffudnam,5748,Bürger Classic,,American Pale Lager,really smooth mouthfeel not the greatest was expecting very carbonated mouthfeel but it was less fizzy in my mouth than in the glass,4.0,2.5,2.5,4.0,0,0.0,1,0
ffudnam,5748,Bürger Classic,,American Pale Lager,not bad by any means though excellent lawnmower beer you can drink these all day long and at 4,4.0,2.5,2.5,4.0,0,0.0,0,0
ffudnam,5748,Bürger Classic,,American Pale Lager,08 abv its not gonna knock you on your ass,4.0,2.5,2.5,4.0,0,0.0,0,0
ffudnam,5748,Bürger Classic,,American Pale Lager,bonus none of that nasty drunk sensation in your nasal passages once youve had 4 or 5,4.0,2.5,2.5,4.0,0,0.0,0,0
ffudnam,5748,Bürger Classic,,American Pale Lager,overall i must say this beer really left an impression on me,4.0,2.5,2.5,4.0,0,0.0,0,0
ffudnam,5748,Bürger Classic,,American Pale Lager,it is possible to get good beer at a great price,4.0,2.5,2.5,4.0,0,0.0,0,0
fina,650,Guinness Extra Stout (Original),6.0,Irish Dry Stout,product of canada beautiful opaque black beer with a dense tan head,4.5,4.0,4.0,4.5,1,0.0,0,0
fina,650,Guinness Extra Stout (Original),6.0,Irish Dry Stout,rich roasted coffee flavor with chocolate coming through,4.5,4.0,4.0,4.5,0,0.0,0,1
fina,650,Guinness Extra Stout (Original),6.0,Irish Dry Stout,nice carbonation but it isnt overdone,4.5,4.0,4.0,4.5,1,0.0,1,0
fina,650,Guinness Extra Stout (Original),6.0,Irish Dry Stout,feels good all the way down to your stomach,4.5,4.0,4.0,4.5,0,0.0,1,0
fina,650,Guinness Extra Stout (Original),6.0,Irish Dry Stout,the only thing that hampers this fine brew as with most hearty dry stouts in my opinion is the flavor seems to build up in your mouth over time,4.5,4.0,4.0,4.5,0,0.0,1,0
fina,650,Guinness Extra Stout (Original),6.0,Irish Dry Stout,i cant drink more than 4 or 5 in a row,4.5,4.0,4.0,4.5,0,0.0,0,0
fina,650,Guinness Extra Stout (Original),6.0,Irish Dry Stout,i need something every couple of bottles to shift gears like a crisp pilsner,4.5,4.0,4.0,4.5,0,0.0,0,0
fina,1163,Belhaven Scottish Ale,5.2,Scottish Ale,nice amber to light brown color with a tight head,3.5,4.0,3.5,4.0,1,0.0,0,0
fina,1163,Belhaven Scottish Ale,5.2,Scottish Ale,malt dominates the flavor with little or no hop flavor to speak of,3.5,4.0,3.5,4.0,0,0.0,0,1
fina,1163,Belhaven Scottish Ale,5.2,Scottish Ale,a slight malt sweetness is left in the mouth,3.5,4.0,3.5,4.0,0,0.0,0,1
fina,1163,Belhaven Scottish Ale,5.2,Scottish Ale,overall the flavors are quite mild though and this brew is very drinkable,3.5,4.0,3.5,4.0,0,0.0,0,0
fina,1163,Belhaven Scottish Ale,5.2,Scottish Ale,i could throw these down all night,3.5,4.0,3.5,4.0,0,0.0,0,0
fina,2503,The Knight's Ale,6.0,Belgian Pale Ale,golden straw in color,3.0,3.0,3.0,3.0,1,0.0,0,0
fina,2503,The Knight's Ale,6.0,Belgian Pale Ale,slightly cloudy probably due to bottle conditioning,3.0,3.0,3.0,3.0,1,0.0,0,0
fina,2503,The Knight's Ale,6.0,Belgian Pale Ale,light moutfeel with a slight graininess,3.0,3.0,3.0,3.0,0,0.0,1,0
fina,2503,The Knight's Ale,6.0,Belgian Pale Ale,i feel like it is about to slide into a smooth malty finish but all you seem to get is a slight sweetness maybe from some candi sugar,3.0,3.0,3.0,3.0,0,0.0,0,1
fina,2503,The Knight's Ale,6.0,Belgian Pale Ale,hops are hardly present,3.0,3.0,3.0,3.0,0,0.0,0,1
fina,2503,The Knight's Ale,6.0,Belgian Pale Ale,i gave a good swirl of yeast about 14 of the way through,3.0,3.0,3.0,3.0,0,0.0,0,0
fina,2503,The Knight's Ale,6.0,Belgian Pale Ale,it helped out rounding out the beer but it still just didnt have that kicker,3.0,3.0,3.0,3.0,0,0.0,0,0
fina,2503,The Knight's Ale,6.0,Belgian Pale Ale,this isnt a bad beer but i doubt id buy it again,3.0,3.0,3.0,3.0,0,0.0,0,0
fina,3150,Frankenheim Alt,4.8,Altbier,light brown in color,3.0,3.5,4.0,4.0,1,0.0,0,0
fina,3150,Frankenheim Alt,4.8,Altbier,doesnt look all that appealing for a brown ale next to some of its english counterparts but that is the only area this beer falls short in,3.0,3.5,4.0,4.0,1,0.0,0,0
fina,3150,Frankenheim Alt,4.8,Altbier,this brew starts out dry and crisp with some mild hop bitterness then quickly switches gear into a smooth malt flavor,3.0,3.5,4.0,4.0,0,1.0,1,1
fina,3150,Frankenheim Alt,4.8,Altbier,it is clean all the way through with no detectable esters or diactyl,3.0,3.5,4.0,4.0,0,0.0,1,0
fina,3150,Frankenheim Alt,4.8,Altbier,this alt is highly drinkable any time of year,3.0,3.5,4.0,4.0,0,0.0,0,0
fina,8294,Stone Old Guardian Barley Wine Style Ale 2003,9.91,American Barleywine,golden amber in color with a gorgeous dark cream colored head,4.0,4.0,4.5,4.5,1,0.0,0,0
fina,8294,Stone Old Guardian Barley Wine Style Ale 2003,9.91,American Barleywine,taste was outstanding with a malty nuttiness hitting me right away with a strong but not overpowering wave of hops coming in right after,4.0,4.0,4.5,4.5,0,0.0,0,1
fina,8294,Stone Old Guardian Barley Wine Style Ale 2003,9.91,American Barleywine,that was followed by a slight warming alcohol on the backside,4.0,4.0,4.5,4.5,0,0.0,1,1
fina,8294,Stone Old Guardian Barley Wine Style Ale 2003,9.91,American Barleywine,this beer was magnificent i can only wait to try it in a year or so and see how the flavors mature,4.0,4.0,4.5,4.5,0,0.0,0,0
firkindave,39,Alpha King Pale Ale,6.0,American Pale Ale (APA),where to begin pours a beautiful amber hue with a strong head 1in,4.0,5.0,4.5,5.0,1,0.0,0,0
firkindave,39,Alpha King Pale Ale,6.0,American Pale Ale (APA),to bring the flavors flying up to the surface,4.0,5.0,4.5,5.0,0,0.0,0,0
firkindave,39,Alpha King Pale Ale,6.0,American Pale Ale (APA),the nose is of a perfect brightly green fresh picked hop,4.0,5.0,4.5,5.0,0,1.0,0,0
firkindave,39,Alpha King Pale Ale,6.0,American Pale Ale (APA),taste is amazingly big,4.0,5.0,4.5,5.0,0,0.0,0,1
firkindave,39,Alpha King Pale Ale,6.0,American Pale Ale (APA),citrus and hops abound to beat the living crap out of my tongue,4.0,5.0,4.5,5.0,0,0.0,0,1
firkindave,39,Alpha King Pale Ale,6.0,American Pale Ale (APA),a tiny touch of grapefruit does appear midway through but not enough to overpower the floral hops,4.0,5.0,4.5,5.0,0,1.0,0,1
firkindave,39,Alpha King Pale Ale,6.0,American Pale Ale (APA),great finish leaves my mouth a bit dry but understandably so because i immediatly need to order another,4.0,5.0,4.5,5.0,0,0.0,1,1
firkindave,39,Alpha King Pale Ale,6.0,American Pale Ale (APA),sneakily designed the bottle version is pretty tasty also but no comparison to the experience of a tap alpha king,4.0,5.0,4.5,5.0,0,0.0,0,0
firkindave,39,Alpha King Pale Ale,6.0,American Pale Ale (APA),this beer lives far up to and over its name and is definitely one worth picking up cheers,4.0,5.0,4.5,5.0,0,0.0,0,0
firkindave,1558,Dreadnaught IPA,,American Double / Imperial IPA,draft pours a nice medium head immediatly the hops surround your senses,5.0,5.0,4.5,5.0,1,0.0,0,0
firkindave,1558,Dreadnaught IPA,,American Double / Imperial IPA,you could sit there for 5 minutes just enjoying the floral aroma hops and subtle grapefruit hints without even needing to take a sip yet,5.0,5.0,4.5,5.0,0,1.0,0,0
firkindave,1558,Dreadnaught IPA,,American Double / Imperial IPA,but that first sip is magnificent,5.0,5.0,4.5,5.0,0,0.0,0,0
firkindave,1558,Dreadnaught IPA,,American Double / Imperial IPA,sparkles nicely on your tongue as the citrusy hops take over leaving you with a literal rush of holy damn this beer is perfect,5.0,5.0,4.5,5.0,0,0.0,1,1
firkindave,1558,Dreadnaught IPA,,American Double / Imperial IPA,the high alcohol content is hidden expertly in the flavor and no way manifests itself in any sweetness aspect,5.0,5.0,4.5,5.0,0,0.0,0,0
firkindave,1558,Dreadnaught IPA,,American Double / Imperial IPA,the second sip keeps you happy with the overall complexity of flavor and aroma of this ipa,5.0,5.0,4.5,5.0,0,1.0,0,1
firkindave,1558,Dreadnaught IPA,,American Double / Imperial IPA,the body is a amberish gold a little cloudy,5.0,5.0,4.5,5.0,1,0.0,0,0
firkindave,1558,Dreadnaught IPA,,American Double / Imperial IPA,be warned though this beer is about 10 alcohol,5.0,5.0,4.5,5.0,0,0.0,0,0
firkindave,1558,Dreadnaught IPA,,American Double / Imperial IPA,the draft kegs are consistant in flavor from keg to keg and comes in soda pins and 12 barrels,5.0,5.0,4.5,5.0,0,0.0,0,0
firkindave,1558,Dreadnaught IPA,,American Double / Imperial IPA,if you have yet to try this on draft find it now before its too late,5.0,5.0,4.5,5.0,0,0.0,0,0
firkindave,1558,Dreadnaught IPA,,American Double / Imperial IPA,comperable beers dogfishhead 90min ipa,5.0,5.0,4.5,5.0,0,0.0,0,0
firkindave,2671,Sierra Nevada Bigfoot Barleywine Style Ale,,American Barleywine,the first time i had this beer was the 2001 batch,4.0,4.0,4.5,4.0,0,0.0,0,0
firkindave,2671,Sierra Nevada Bigfoot Barleywine Style Ale,,American Barleywine,it was huge and sloppy in its delivery of flavors ranging from citrus and grapefruit to carmal and hops,4.0,4.0,4.5,4.0,0,0.0,0,1
firkindave,2671,Sierra Nevada Bigfoot Barleywine Style Ale,,American Barleywine,it was comperable to a small fireworks display going off on my palette,4.0,4.0,4.5,4.0,0,0.0,1,0
firkindave,2671,Sierra Nevada Bigfoot Barleywine Style Ale,,American Barleywine,the beer overall seemed like it should be aged a bit and thats exactly what we did,4.0,4.0,4.5,4.0,0,0.0,0,0
firkindave,2671,Sierra Nevada Bigfoot Barleywine Style Ale,,American Barleywine,holy crap what a difference after aging it for a year and a month couldnt wait any longer the flavors balanced out perfectly,4.0,4.0,4.5,4.0,0,0.0,0,1
firkindave,2671,Sierra Nevada Bigfoot Barleywine Style Ale,,American Barleywine,good dark saturated amber color and a great carmel hop nose lead the rush of smooth flavors,4.0,4.0,4.5,4.0,1,1.0,0,1
firkindave,2671,Sierra Nevada Bigfoot Barleywine Style Ale,,American Barleywine,first a bit applemalt which led to hops then caramel finishing with a grapefruit punch and smooth dark finish,4.0,4.0,4.5,4.0,0,0.0,0,1
firkindave,2671,Sierra Nevada Bigfoot Barleywine Style Ale,,American Barleywine,yeah i said smooth and barley wine in the same paragraph i drank this in a pint and not a snifter,4.0,4.0,4.5,4.0,0,0.0,0,0
firkindave,2671,Sierra Nevada Bigfoot Barleywine Style Ale,,American Barleywine,i feel this is a decent beer to be aged for a year unless you like a kamakazee barley wine,4.0,4.0,4.5,4.0,0,0.0,0,0
firkindave,2671,Sierra Nevada Bigfoot Barleywine Style Ale,,American Barleywine,then this is right up your alley,4.0,4.0,4.5,4.0,0,0.0,0,0
firkindave,3968,India Pale Ale,,English India Pale Ale (IPA),wow,4.5,4.0,4.0,4.0,0,0.0,0,0
firkindave,3968,India Pale Ale,,English India Pale Ale (IPA),great beer to have on nitro,4.5,4.0,4.0,4.0,0,0.0,0,0
firkindave,3968,India Pale Ale,,English India Pale Ale (IPA),settled wonderfully slow after pouring to a nice 14 inch thick white head,4.5,4.0,4.0,4.0,1,0.0,0,0
firkindave,3968,India Pale Ale,,English India Pale Ale (IPA),refreshing all the way through with a medium bump of hops,4.5,4.0,4.0,4.0,0,1.0,1,1
firkindave,3968,India Pale Ale,,English India Pale Ale (IPA),not sure exactly what type of hops but it hit the spot wonderfully on my palette,4.5,4.0,4.0,4.0,0,0.0,1,0
firkindave,3968,India Pale Ale,,English India Pale Ale (IPA),no longer on avail,4.5,4.0,4.0,4.0,0,0.0,0,0
firkindave,3968,India Pale Ale,,English India Pale Ale (IPA),on nitro the beer has changed to a lighter body ipa with a midrange hop that seem to conflict with each other from time to time,4.5,4.0,4.0,4.0,0,0.0,0,0
firkindave,3968,India Pale Ale,,English India Pale Ale (IPA),very drinkable and refreshingly lighter by far my favorite goose island beer,4.5,4.0,4.0,4.0,0,0.0,0,0
firkindave,7438,Alpha Klaus Christmas (Xmas) Porter,6.0,American Porter,a perfect beer,5.0,4.0,4.5,5.0,0,0.0,0,0
firkindave,7438,Alpha Klaus Christmas (Xmas) Porter,6.0,American Porter,as a three floyds beer i expected a great balanced mouth of hops and it was delivered,5.0,4.0,4.5,5.0,0,0.0,0,1
firkindave,7438,Alpha Klaus Christmas (Xmas) Porter,6.0,American Porter,what i wasnt ready for was the drinkablilty factor,5.0,4.0,4.5,5.0,0,0.0,0,0
